,CandidateID,DOJ Joined Date,Address_State,variable,value
3927,60101,12/9/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
3928,60108,12/13/2016,BIHAR,TAT_RECRUITER_BUSINESS_SCREENING,3
3929,60109,12/2/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
3930,60111,12/1/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
3931,60112,12/2/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
3932,60113,12/3/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
3933,60114,12/18/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
3934,60115,12/15/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
3935,60118,12/20/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
3936,60120,12/13/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
3937,60128,12/25/2016,ODISHA,TAT_RECRUITER_BUSINESS_SCREENING,5
3938,60129,12/5/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
3939,60135,12/8/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,2
3940,60137,12/1/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,3
3941,60143,12/9/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
3942,60146,12/7/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
3943,60148,12/3/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,2
3944,60152,12/11/2016,GUJARAT,TAT_RECRUITER_BUSINESS_SCREENING,0
3945,60153,12/22/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,5
3946,60154,12/19/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
3947,60157,12/1/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
3948,60159,12/11/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
3949,60160,12/31/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
3950,60173,12/7/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
3951,60174,12/6/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
3952,60181,12/3/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
3953,60182,12/16/2016,HARYANA,TAT_RECRUITER_BUSINESS_SCREENING,4
3954,60200,12/21/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,1
3955,60206,12/14/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
3956,60212,12/29/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
3957,60220,12/16/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
3958,60227,12/3/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,0
3959,60231,12/13/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
3960,60242,12/24/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
3961,60244,12/8/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
3962,60249,12/27/2016,ODISHA,TAT_RECRUITER_BUSINESS_SCREENING,0
3963,60255,12/6/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,0
3964,60256,12/23/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,4
3965,60264,12/13/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
3966,60266,12/28/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
3967,60269,12/20/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
3968,6027,12/8/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
3969,60272,12/13/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,1
3970,60280,12/21/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,4
3971,60281,12/13/2016,BIHAR,TAT_RECRUITER_BUSINESS_SCREENING,3
3972,60282,12/12/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
3973,60287,12/4/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,5
3974,60302,12/16/2016,JHARKHAND,TAT_RECRUITER_BUSINESS_SCREENING,0
3975,60307,12/3/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
3976,6031,12/28/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,3
3977,60312,12/21/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,3
3978,60319,12/15/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
3979,60327,12/3/2016,BIHAR,TAT_RECRUITER_BUSINESS_SCREENING,0
3980,60341,12/30/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,1
3981,60342,12/13/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
3982,60349,12/21/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
3983,60354,12/1/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,4
3984,60356,12/10/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,5
3985,60358,12/6/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,3
3986,60359,12/4/2016,GUJARAT,TAT_RECRUITER_BUSINESS_SCREENING,2
3987,60366,12/31/2016,BIHAR,TAT_RECRUITER_BUSINESS_SCREENING,0
3988,60368,12/22/2016,GOA,TAT_RECRUITER_BUSINESS_SCREENING,2
3989,60373,12/14/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,4
3990,60378,12/19/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,5
3991,6038,12/15/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,5
3992,6039,12/17/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,4
3993,60392,12/3/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,1
3994,60394,12/15/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,4
3995,6040,12/17/2016,BIHAR,TAT_RECRUITER_BUSINESS_SCREENING,0
3996,60400,12/22/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,1
3997,60401,12/23/2016,GOA,TAT_RECRUITER_BUSINESS_SCREENING,5
3998,60403,12/29/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,4
3999,60405,12/11/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,3
4000,60406,12/20/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,5
4001,60408,12/19/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4002,60409,12/18/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,1
4003,60412,12/7/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4004,60413,12/19/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4005,60424,12/24/2016,GOA,TAT_RECRUITER_BUSINESS_SCREENING,3
4006,60427,12/10/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4007,60453,12/3/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,4
4008,60454,12/14/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4009,60471,12/13/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4010,60481,12/28/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4011,60482,12/11/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,3
4012,60484,12/22/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4013,60488,12/3/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4014,60489,12/7/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,1
4015,60493,12/2/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,1
4016,60494,12/9/2016,HARYANA,TAT_RECRUITER_BUSINESS_SCREENING,4
4017,60509,12/10/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4018,60510,12/16/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4019,60524,12/21/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,1
4020,60525,12/5/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4021,6053,12/14/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
4022,60537,12/29/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
4023,60551,12/11/2016,HARYANA,TAT_RECRUITER_BUSINESS_SCREENING,0
4024,60558,12/23/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,5
4025,60567,12/11/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,4
4026,60575,12/7/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4027,60578,12/21/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4028,60587,12/31/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,3
4029,60592,12/14/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
4030,60600,12/23/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4031,60605,12/26/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,5
4032,60607,12/11/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4033,60610,12/7/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,4
4034,60611,12/9/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,0
4035,60619,12/6/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,3
4036,60620,12/22/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4037,60625,12/21/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
4038,60630,12/30/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,1
4039,60644,12/3/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4040,60658,12/25/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,1
4041,60680,12/6/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4042,60695,12/3/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4043,60730,12/3/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4044,60734,12/16/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,4
4045,60738,12/5/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,2
4046,60741,12/14/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4047,60742,12/24/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
4048,60755,12/7/2016,GUJARAT,TAT_RECRUITER_BUSINESS_SCREENING,5
4049,60768,12/4/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4050,60769,12/23/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,1
4051,6077,12/9/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4052,60770,12/10/2016,KERALA,TAT_RECRUITER_BUSINESS_SCREENING,2
4053,6078,12/15/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,4
4054,60780,12/23/2016,ODISHA,TAT_RECRUITER_BUSINESS_SCREENING,2
4055,60782,12/4/2016,CHATTISGARH,TAT_RECRUITER_BUSINESS_SCREENING,2
4056,60784,12/28/2016,JAMMU & KASHMIR,TAT_RECRUITER_BUSINESS_SCREENING,3
4057,60789,12/16/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4058,6079,12/27/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4059,60793,12/25/2016,HARYANA,TAT_RECRUITER_BUSINESS_SCREENING,1
4060,60799,12/1/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,2
4061,6080,12/20/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,0
4062,60800,12/4/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,2
4063,6081,12/31/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,0
4064,60815,12/30/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,2
4065,6082,12/22/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4066,60827,12/11/2016,GUJARAT,TAT_RECRUITER_BUSINESS_SCREENING,1
4067,60829,12/26/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4068,6083,12/9/2016,KERALA,TAT_RECRUITER_BUSINESS_SCREENING,0
4069,60835,12/20/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
4070,6084,12/25/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,0
4071,6085,12/3/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4072,60850,12/20/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4073,60852,12/29/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,4
4074,60853,12/5/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4075,60855,12/29/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,5
4076,60856,12/24/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4077,60859,12/21/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4078,6086,12/2/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,1
4079,60866,12/20/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,5
4080,60867,12/15/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,2
4081,6087,12/19/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,4
4082,60871,12/10/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4083,6088,12/12/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,0
4084,60886,12/23/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,3
4085,6089,12/29/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,1
4086,609,12/17/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,3
4087,6090,12/9/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,0
4088,60912,12/12/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,0
4089,60913,12/27/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4090,6092,12/12/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,3
4091,6093,12/6/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,4
4092,6094,12/29/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,2
4093,60941,12/16/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,2
4094,60946,12/5/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4095,6095,12/9/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,2
4096,60950,12/3/2016,CHATTISGARH,TAT_RECRUITER_BUSINESS_SCREENING,5
4097,60954,12/5/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
4098,6096,12/28/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,5
4099,60962,12/2/2016,DELHI,TAT_RECRUITER_BUSINESS_SCREENING,1
4100,60964,12/27/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,0
4101,60966,12/8/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4102,60973,12/24/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4103,60978,12/14/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4104,6098,12/11/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,1
4105,60980,12/20/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4106,60982,12/10/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
4107,60984,12/28/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,1
4108,6099,12/14/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,5
4109,6100,12/28/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,3
4110,61000,12/14/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4111,61009,12/4/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,3
4112,6101,12/7/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,5
4113,61014,12/24/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4114,61015,12/12/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4115,61018,12/5/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,2
4116,61036,12/16/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4117,61041,12/29/2016,KARNATAKA,TAT_RECRUITER_BUSINESS_SCREENING,2
4118,61044,12/4/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,0
4119,61045,12/24/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,5
4120,61046,12/30/2016,TELANGANA,TAT_RECRUITER_BUSINESS_SCREENING,3
4121,61053,12/28/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4122,61055,12/15/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,0
4123,61063,12/7/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4124,61074,12/24/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
4125,61075,12/6/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
4126,61091,12/15/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,3
4127,6110,12/11/2016,GUJARAT,TAT_RECRUITER_BUSINESS_SCREENING,4
4128,61114,12/15/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4129,61118,12/28/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4130,61124,12/21/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4131,61133,12/26/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4132,61138,12/28/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4133,61152,12/7/2016,KERALA,TAT_RECRUITER_BUSINESS_SCREENING,0
4134,61154,12/5/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
4135,61162,12/15/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4136,61169,12/31/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4137,61171,12/18/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4138,61174,12/10/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,2
4139,61180,12/27/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4140,61184,12/18/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4141,61189,12/16/2016,TAMIL NADU,TAT_RECRUITER_BUSINESS_SCREENING,2
4142,61193,12/2/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
4143,61198,12/22/2016,BIHAR,TAT_RECRUITER_BUSINESS_SCREENING,5
4144,61200,12/7/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4145,61207,12/16/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,3
4146,61213,12/18/2016,MADHYA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,1
4147,61215,12/25/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,3
4148,61216,12/21/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,1
4149,61217,12/6/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4150,61218,12/20/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4151,61219,12/6/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4152,6122,12/27/2016,UTTAR PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,0
4153,61220,12/22/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4154,61221,12/2/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4155,61222,12/7/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,1
4156,61223,12/19/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
4157,61224,12/29/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4158,61225,12/10/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,0
4159,61226,12/1/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4160,61227,12/5/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,3
4161,61228,12/26/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4162,61229,12/2/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,5
4163,61230,12/19/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
4164,61232,12/6/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4165,61233,12/18/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4166,61234,12/17/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,5
4167,61235,12/26/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4168,61236,12/31/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4169,61237,12/3/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,3
4170,61238,12/28/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4171,61239,12/6/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4172,61240,12/20/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4173,61241,12/7/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,4
4174,61242,12/5/2016,GUJARAT,TAT_RECRUITER_BUSINESS_SCREENING,2
4175,61243,12/23/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4176,61244,12/18/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4177,61245,12/27/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4178,61246,12/11/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4179,61247,12/8/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4180,61248,12/3/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,1
4181,61249,12/21/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4182,61250,12/19/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,4
4183,61251,12/10/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4184,61252,12/27/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4185,61253,12/3/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,3
4186,61254,12/26/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4187,61255,12/25/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,2
4188,61256,12/1/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,5
4189,61257,12/20/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4190,61258,12/7/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,3
4191,61259,12/3/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4192,61260,12/16/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,1
4193,61261,12/3/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4194,61262,12/5/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4195,61263,12/22/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4196,61264,12/31/2016,RAJASTHAN,TAT_RECRUITER_BUSINESS_SCREENING,3
4197,61265,12/3/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,5
4198,61266,12/21/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4199,61267,12/16/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,2
4200,61268,12/29/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,4
4201,61269,12/22/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,4
4202,61270,12/26/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4203,61271,12/6/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,3
4204,61272,12/25/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,1
4205,61273,12/12/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4206,61274,12/23/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,4
4207,61275,12/14/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,0
4208,61276,12/1/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,4
4209,61277,12/3/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,5
4210,61278,12/31/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,0
4211,61279,12/27/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,2
4212,61289,12/22/2016,MAHARASHTRA,TAT_RECRUITER_BUSINESS_SCREENING,3
4213,61290,12/3/2016,ANDHRA PRADESH,TAT_RECRUITER_BUSINESS_SCREENING,2
4214,61291,12/21/2016,PUNJAB,TAT_RECRUITER_BUSINESS_SCREENING,0
4215,61292,12/28/2016,NA,TAT_RECRUITER_BUSINESS_SCREENING,5
4216,61293,12/17/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,5
4217,61294,12/1/2016,WEST BENGAL,TAT_RECRUITER_BUSINESS_SCREENING,1
